"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","GDP","TOT","USD_CAP","A","1990",16827.318107,"E"
"OECD","GDP","TOT","USD_CAP","A","1991",17482.815505,"E"
"OECD","GDP","TOT","USD_CAP","A","1992",18130.234329,"E"
"OECD","GDP","TOT","USD_CAP","A","1993",18679.469978,"E"
"OECD","GDP","TOT","USD_CAP","A","1994",19500.370273,"E"
"OECD","GDP","TOT","USD_CAP","A","1995",20295.130429,"E"
"OECD","GDP","TOT","USD_CAP","A","1996",21198.902044,"E"
"OECD","GDP","TOT","USD_CAP","A","1997",22176.920354,"E"
"OECD","GDP","TOT","USD_CAP","A","1998",22765.443897,"E"
"OECD","GDP","TOT","USD_CAP","A","1999",23710.012635,"E"
"OECD","GDP","TOT","USD_CAP","A","2000",25195.153931,"E"
"OECD","GDP","TOT","USD_CAP","A","2001",26025.793106,"E"
"OECD","GDP","TOT","USD_CAP","A","2002",26843.195701,"E"
"OECD","GDP","TOT","USD_CAP","A","2003",27643.602442,"E"
"OECD","GDP","TOT","USD_CAP","A","2004",29142.198087,"E"
"OECD","GDP","TOT","USD_CAP","A","2005",30540.81984,"E"
"OECD","GDP","TOT","USD_CAP","A","2006",32547.136498,"E"
"OECD","GDP","TOT","USD_CAP","A","2007",34093.836323,"E"
"OECD","GDP","TOT","USD_CAP","A","2008",34929.884929,"E"
"OECD","GDP","TOT","USD_CAP","A","2009",33977.129862,"E"
"OECD","GDP","TOT","USD_CAP","A","2010",35293.696289,"E"
"OECD","GDP","TOT","USD_CAP","A","2011",36639.250936,"E"
"OECD","GDP","TOT","USD_CAP","A","2012",37591.661548,"E"
"OECD","GDP","TOT","USD_CAP","A","2013",38913.044957,"E"
"OECD","GDP","TOT","USD_CAP","A","2014",40083.69353,"E"
"OECD","GDP","TOT","USD_CAP","A","2015",41199.526179,"E"
"OECD","GDP","TOT","USD_CAP","A","2016",42095.742535,"E"
"OECDE","GDP","TOT","MLN_USD","A","1994",8929422.4671,"E"
"OECDE","GDP","TOT","MLN_USD","A","1995",9397487.426,"E"
"OECDE","GDP","TOT","MLN_USD","A","1996",9819803.2524,"E"
"OECDE","GDP","TOT","MLN_USD","A","1997",10300402.4559,"E"
"OECDE","GDP","TOT","MLN_USD","A","1998",10564302.8404,
"OECDE","GDP","TOT","MLN_USD","A","1999",10980626.4464,
"OECDE","GDP","TOT","MLN_USD","A","2000",11772743.2313,
"OECDE","GDP","TOT","MLN_USD","A","2001",12342781.5449,
"OECDE","GDP","TOT","MLN_USD","A","2002",12867734.4375,
"OECDE","GDP","TOT","MLN_USD","A","2003",13209974.0264,
"OECDE","GDP","TOT","MLN_USD","A","2004",13958975.1546,
"OECDE","GDP","TOT","MLN_USD","A","2005",14563721.0784,
"OECDE","GDP","TOT","MLN_USD","A","2006",15874251.8282,
"OECDE","GDP","TOT","MLN_USD","A","2007",16883398.7728,
"OECDE","GDP","TOT","MLN_USD","A","2008",17737889.9032,
"OECDE","GDP","TOT","MLN_USD","A","2009",17374627.4785,
"OECDE","GDP","TOT","MLN_USD","A","2010",18129390.0539,
"OECDE","GDP","TOT","MLN_USD","A","2011",19032920.5306,"P"
"OECDE","GDP","TOT","MLN_USD","A","2012",19458129.9086,"P"
"OECDE","GDP","TOT","MLN_USD","A","2013",20288170.6837,"P"
"OECDE","GDP","TOT","MLN_USD","A","2014",21007455.4623,"P"
"OECDE","GDP","TOT","MLN_USD","A","2015",21770439.8438,"P"
"OECDE","GDP","TOT","MLN_USD","A","2016",22345349.3612,"P"
"OECDE","GDP","TOT","USD_CAP","A","1995",18268.687293,"E"
"OECDE","GDP","TOT","USD_CAP","A","1996",19020.178372,"E"
"OECDE","GDP","TOT","USD_CAP","A","1997",19882.176659,"E"
"OECDE","GDP","TOT","USD_CAP","A","1998",20325.328241,"E"
"OECDE","GDP","TOT","USD_CAP","A","1999",21050.255895,"E"
"OECDE","GDP","TOT","USD_CAP","A","2000",22476.026784,"E"
"OECDE","GDP","TOT","USD_CAP","A","2001",23464.748226,"E"
"OECDE","GDP","TOT","USD_CAP","A","2002",24332.86966,"E"
"OECDE","GDP","TOT","USD_CAP","A","2003",24840.50071,"E"
"OECDE","GDP","TOT","USD_CAP","A","2004",26102.470889,"E"
"OECDE","GDP","TOT","USD_CAP","A","2005",27069.938681,"E"
"OECDE","GDP","TOT","USD_CAP","A","2006",29347.158746,"E"
"OECDE","GDP","TOT","USD_CAP","A","2007",31021.536755,"E"
"OECDE","GDP","TOT","USD_CAP","A","2008",32389.320987,"E"
"OECDE","GDP","TOT","USD_CAP","A","2009",31563.984547,"E"
"OECDE","GDP","TOT","USD_CAP","A","2010",32763.694605,"E"
"OECDE","GDP","TOT","USD_CAP","A","2011",34240.447212,"E"
"OECDE","GDP","TOT","USD_CAP","A","2012",34850.944597,"E"
"OECDE","GDP","TOT","USD_CAP","A","2013",36193.48213,"E"
"OECDE","GDP","TOT","USD_CAP","A","2014",37319.572414,"E"
"OECDE","GDP","TOT","USD_CAP","A","2015",38495.369451,"E"
"OECDE","GDP","TOT","USD_CAP","A","2016",39309.159252,"E"
"LVA","GDP","TOT","MLN_USD","A","1994",14835.3909,
"LVA","GDP","TOT","MLN_USD","A","1995",13679.5555,
"LVA","GDP","TOT","MLN_USD","A","1996",14243.9459,
"LVA","GDP","TOT","MLN_USD","A","1997",15764.8917,
"LVA","GDP","TOT","MLN_USD","A","1998",17037.5806,
"LVA","GDP","TOT","MLN_USD","A","1999",17702.1349,
"LVA","GDP","TOT","MLN_USD","A","2000",18971.4837,
"LVA","GDP","TOT","MLN_USD","A","2001",21165.1448,
"LVA","GDP","TOT","MLN_USD","A","2002",23263.5472,
"LVA","GDP","TOT","MLN_USD","A","2003",25226.8767,
"LVA","GDP","TOT","MLN_USD","A","2004",27662.1773,
"LVA","GDP","TOT","MLN_USD","A","2005",31001.879,
"LVA","GDP","TOT","MLN_USD","A","2006",34964.8978,
"LVA","GDP","TOT","MLN_USD","A","2007",39874.3676,
"LVA","GDP","TOT","MLN_USD","A","2008",42310.0929,
"LVA","GDP","TOT","MLN_USD","A","2009",36170.9842,
"LVA","GDP","TOT","MLN_USD","A","2010",36901.5627,
"LVA","GDP","TOT","MLN_USD","A","2011",40727.2969,
"LVA","GDP","TOT","MLN_USD","A","2012",43234.9533,
"LVA","GDP","TOT","MLN_USD","A","2013",45729.8137,
"LVA","GDP","TOT","MLN_USD","A","2014",47726.0026,
"LVA","GDP","TOT","MLN_USD","A","2015",49208.4235,
"LVA","GDP","TOT","MLN_USD","A","2016",50655.231,
"LVA","GDP","TOT","USD_CAP","A","1995",5504.72725,
"LVA","GDP","TOT","USD_CAP","A","1996",5796.768015,
"LVA","GDP","TOT","USD_CAP","A","1997",6480.00706,
"LVA","GDP","TOT","USD_CAP","A","1998",7069.479769,
"LVA","GDP","TOT","USD_CAP","A","1999",7405.201801,
"LVA","GDP","TOT","USD_CAP","A","2000",8012.915839,
"LVA","GDP","TOT","USD_CAP","A","2001",9053.832732,
"LVA","GDP","TOT","USD_CAP","A","2002",10069.165032,
"LVA","GDP","TOT","USD_CAP","A","2003",11025.308795,
"LVA","GDP","TOT","USD_CAP","A","2004",12223.675339,
"LVA","GDP","TOT","USD_CAP","A","2005",13847.852139,
"LVA","GDP","TOT","USD_CAP","A","2006",15759.445118,
"LVA","GDP","TOT","USD_CAP","A","2007",18116.271998,
"LVA","GDP","TOT","USD_CAP","A","2008",19428.574744,
"LVA","GDP","TOT","USD_CAP","A","2009",16886.641855,
"LVA","GDP","TOT","USD_CAP","A","2010",17594.89527,
"LVA","GDP","TOT","USD_CAP","A","2011",19781.815814,
"LVA","GDP","TOT","USD_CAP","A","2012",21259.780838,
"LVA","GDP","TOT","USD_CAP","A","2013",22719.355294,
"LVA","GDP","TOT","USD_CAP","A","2014",23931.805261,
"LVA","GDP","TOT","USD_CAP","A","2015",24886.524508,
"LVA","GDP","TOT","USD_CAP","A","2016",25835.608136,
"BRA","GDP","TOT","MLN_USD","A","1995",1279569.0868,
"BRA","GDP","TOT","MLN_USD","A","1996",1359973.5727,
"BRA","GDP","TOT","MLN_USD","A","1997",1430210.5664,
"BRA","GDP","TOT","MLN_USD","A","1998",1450623.466,
"BRA","GDP","TOT","MLN_USD","A","1999",1479730.426,
"BRA","GDP","TOT","MLN_USD","A","2000",1575641.1916,
"BRA","GDP","TOT","MLN_USD","A","2001",1638265.6391,
"BRA","GDP","TOT","MLN_USD","A","2002",1714201.6329,
"BRA","GDP","TOT","MLN_USD","A","2003",1768321.1936,
"BRA","GDP","TOT","MLN_USD","A","2004",1921619.0013,
"BRA","GDP","TOT","MLN_USD","A","2005",2046960.0386,
"BRA","GDP","TOT","MLN_USD","A","2006",2193408.1069,
"BRA","GDP","TOT","MLN_USD","A","2007",2388516.6928,
"BRA","GDP","TOT","MLN_USD","A","2008",2559422.3437,
"BRA","GDP","TOT","MLN_USD","A","2009",2575605.7517,
"BRA","GDP","TOT","MLN_USD","A","2010",2803343.1999,
"BRA","GDP","TOT","MLN_USD","A","2011",2974955.3451,
"BRA","GDP","TOT","MLN_USD","A","2012",3091548.6133,
"BRA","GDP","TOT","MLN_USD","A","2013",3239944.7305,
"BRA","GDP","TOT","MLN_USD","A","2014",3340162.6488,
"BRA","GDP","TOT","MLN_USD","A","2015",3244432.6778,"E"
"BRA","GDP","TOT","MLN_USD","A","2016",3141300.7519,"E"
"BRA","GDP","TOT","USD_CAP","A","2000",9084.209956,
"BRA","GDP","TOT","USD_CAP","A","2001",9314.40149,
"BRA","GDP","TOT","USD_CAP","A","2002",9615.430019,
"BRA","GDP","TOT","USD_CAP","A","2003",9790.33289,
"BRA","GDP","TOT","USD_CAP","A","2004",10505.731667,
"BRA","GDP","TOT","USD_CAP","A","2005",11055.636661,
"BRA","GDP","TOT","USD_CAP","A","2006",11708.47147,
"BRA","GDP","TOT","USD_CAP","A","2007",12606.787507,
"BRA","GDP","TOT","USD_CAP","A","2008",13362.866139,
"BRA","GDP","TOT","USD_CAP","A","2009",13307.600154,
"BRA","GDP","TOT","USD_CAP","A","2010",14339.512992,
"BRA","GDP","TOT","USD_CAP","A","2011",15070.923438,
"BRA","GDP","TOT","USD_CAP","A","2012",15516.514815,
"BRA","GDP","TOT","USD_CAP","A","2013",16116.504951,
"BRA","GDP","TOT","USD_CAP","A","2014",16472.78363,
"BRA","GDP","TOT","USD_CAP","A","2015",15869.068676,"E"
"BRA","GDP","TOT","USD_CAP","A","2016",15243.039154,"E"
"LTU","GDP","TOT","MLN_USD","A","1995",21484.8868,
"LTU","GDP","TOT","MLN_USD","A","1996",22977.2773,
"LTU","GDP","TOT","MLN_USD","A","1997",25258.3,
"LTU","GDP","TOT","MLN_USD","A","1998",27525.404,
"LTU","GDP","TOT","MLN_USD","A","1999",27565.3356,
"LTU","GDP","TOT","MLN_USD","A","2000",29575.0801,
"LTU","GDP","TOT","MLN_USD","A","2001",32880.1589,
"LTU","GDP","TOT","MLN_USD","A","2002",36132.8923,
"LTU","GDP","TOT","MLN_USD","A","2003",41211.2867,
"LTU","GDP","TOT","MLN_USD","A","2004",44039.3426,
"LTU","GDP","TOT","MLN_USD","A","2005",48263.1417,
"LTU","GDP","TOT","MLN_USD","A","2006",53933.8858,
"LTU","GDP","TOT","MLN_USD","A","2007",61678.7331,
"LTU","GDP","TOT","MLN_USD","A","2008",66344.1332,
"LTU","GDP","TOT","MLN_USD","A","2009",57452.854,
"LTU","GDP","TOT","MLN_USD","A","2010",62347.4915,
"LTU","GDP","TOT","MLN_USD","A","2011",69205.4338,
"LTU","GDP","TOT","MLN_USD","A","2012",73672.7642,
"LTU","GDP","TOT","MLN_USD","A","2013",78854.0454,
"LTU","GDP","TOT","MLN_USD","A","2014",82509.7121,
"LTU","GDP","TOT","MLN_USD","A","2015",84205.5028,
"LTU","GDP","TOT","MLN_USD","A","2016",85829.497,
"LTU","GDP","TOT","USD_CAP","A","1995",5920.16941,
"LTU","GDP","TOT","USD_CAP","A","1996",6379.741598,
"LTU","GDP","TOT","USD_CAP","A","1997",7064.863506,
"LTU","GDP","TOT","USD_CAP","A","1998",7755.164105,
"LTU","GDP","TOT","USD_CAP","A","1999",7821.728511,
"LTU","GDP","TOT","USD_CAP","A","2000",8451.230213,
"LTU","GDP","TOT","USD_CAP","A","2001",9473.316927,
"LTU","GDP","TOT","USD_CAP","A","2002",10494.391292,
"LTU","GDP","TOT","USD_CAP","A","2003",12066.974066,
"LTU","GDP","TOT","USD_CAP","A","2004",13040.676494,
"LTU","GDP","TOT","USD_CAP","A","2005",14526.152517,
"LTU","GDP","TOT","USD_CAP","A","2006",16494.002061,
"LTU","GDP","TOT","USD_CAP","A","2007",19087.936017,
"LTU","GDP","TOT","USD_CAP","A","2008",20744.009182,
"LTU","GDP","TOT","USD_CAP","A","2009",18164.520967,
"LTU","GDP","TOT","USD_CAP","A","2010",20129.743269,
"LTU","GDP","TOT","USD_CAP","A","2011",22854.295104,
"LTU","GDP","TOT","USD_CAP","A","2012",24658.086223,
"LTU","GDP","TOT","USD_CAP","A","2013",26660.695362,
"LTU","GDP","TOT","USD_CAP","A","2014",28137.580351,
"LTU","GDP","TOT","USD_CAP","A","2015",28987.30176,
"LTU","GDP","TOT","USD_CAP","A","2016",29924.192658,
"SAU","GDP","TOT","MLN_USD","A","1990",373746.313,
"SAU","GDP","TOT","MLN_USD","A","1991",421343.2497,
"SAU","GDP","TOT","MLN_USD","A","1992",450895.5866,
"SAU","GDP","TOT","MLN_USD","A","1993",461744.1264,
"SAU","GDP","TOT","MLN_USD","A","1994",474707.9377,
"SAU","GDP","TOT","MLN_USD","A","1995",485583.6298,
"SAU","GDP","TOT","MLN_USD","A","1996",511179.4237,
"SAU","GDP","TOT","MLN_USD","A","1997",533408.3525,
"SAU","GDP","TOT","MLN_USD","A","1998",554480.8803,
"SAU","GDP","TOT","MLN_USD","A","1999",558751.5392,
"SAU","GDP","TOT","MLN_USD","A","2000",599266.2269,
"SAU","GDP","TOT","MLN_USD","A","2001",616279.552,
"SAU","GDP","TOT","MLN_USD","A","2002",626539.3003,
"SAU","GDP","TOT","MLN_USD","A","2003",687978.0989,
"SAU","GDP","TOT","MLN_USD","A","2004",772313.1523,
"SAU","GDP","TOT","MLN_USD","A","2005",855005.7113,
"SAU","GDP","TOT","MLN_USD","A","2006",930420.1791,
"SAU","GDP","TOT","MLN_USD","A","2007",1012419.2411,
"SAU","GDP","TOT","MLN_USD","A","2008",1119270.8312,
"SAU","GDP","TOT","MLN_USD","A","2009",1148399.8804,
"SAU","GDP","TOT","MLN_USD","A","2010",1217779.2029,
"SAU","GDP","TOT","MLN_USD","A","2011",1366703.5542,
"SAU","GDP","TOT","MLN_USD","A","2012",1466824.1854,
"SAU","GDP","TOT","MLN_USD","A","2013",1530537.1065,
"SAU","GDP","TOT","MLN_USD","A","2014",1612285.0216,
"SAU","GDP","TOT","MLN_USD","A","2015",1685203.5277,
"SAU","GDP","TOT","MLN_USD","A","2016",1759321.1876,
"SAU","GDP","TOT","USD_CAP","A","1990",22891.562928,
"SAU","GDP","TOT","USD_CAP","A","1991",24979.103694,
"SAU","GDP","TOT","USD_CAP","A","1992",25945.101527,
"SAU","GDP","TOT","USD_CAP","A","1993",25853.896407,
"SAU","GDP","TOT","USD_CAP","A","1994",25924.613866,
"SAU","GDP","TOT","USD_CAP","A","1995",25917.365002,
"SAU","GDP","TOT","USD_CAP","A","1996",26719.14589,
"SAU","GDP","TOT","USD_CAP","A","1997",27346.454801,
"SAU","GDP","TOT","USD_CAP","A","1998",27887.94425,
"SAU","GDP","TOT","USD_CAP","A","1999",27532.293345,
"SAU","GDP","TOT","USD_CAP","A","2000",28860.39407,
"SAU","GDP","TOT","USD_CAP","A","2001",28928.433852,
"SAU","GDP","TOT","USD_CAP","A","2002",28600.862377,
"SAU","GDP","TOT","USD_CAP","A","2003",30500.316379,
"SAU","GDP","TOT","USD_CAP","A","2004",33247.957706,
"SAU","GDP","TOT","USD_CAP","A","2005",35765.836454,
"SAU","GDP","TOT","USD_CAP","A","2006",37855.349688,
"SAU","GDP","TOT","USD_CAP","A","2007",40091.732492,
"SAU","GDP","TOT","USD_CAP","A","2008",43147.170697,
"SAU","GDP","TOT","USD_CAP","A","2009",43073.353898,
"SAU","GDP","TOT","USD_CAP","A","2010",44402.887387,
"SAU","GDP","TOT","USD_CAP","A","2011",48399.411653,
"SAU","GDP","TOT","USD_CAP","A","2012",50429.97256,
"SAU","GDP","TOT","USD_CAP","A","2013",51112.502569,
"SAU","GDP","TOT","USD_CAP","A","2014",52386.508922,
"SAU","GDP","TOT","USD_CAP","A","2015",53401.649013,
"SAU","GDP","TOT","USD_CAP","A","2016",54509.178615,
"EA19","GDP","TOT","MLN_USD","A","1995",6474055.8641,
"EA19","GDP","TOT","MLN_USD","A","1996",6699451.0306,
"EA19","GDP","TOT","MLN_USD","A","1997",6986348.3382,
"EA19","GDP","TOT","MLN_USD","A","1998",7327542.0492,
"EA19","GDP","TOT","MLN_USD","A","1999",7639378.1548,
"EA19","GDP","TOT","MLN_USD","A","2000",8136194.8956,
"EA19","GDP","TOT","MLN_USD","A","2001",8570875.3714,
"EA19","GDP","TOT","MLN_USD","A","2002",8932665.7178,
"EA19","GDP","TOT","MLN_USD","A","2003",9117396.5537,
"EA19","GDP","TOT","MLN_USD","A","2004",9536804.9009,
"EA19","GDP","TOT","MLN_USD","A","2005",9922836.8762,
"EA19","GDP","TOT","MLN_USD","A","2006",10772478.3356,
"EA19","GDP","TOT","MLN_USD","A","2007",11449018.6188,
"EA19","GDP","TOT","MLN_USD","A","2008",11953420.7041,
"EA19","GDP","TOT","MLN_USD","A","2009",11702825.8161,
"EA19","GDP","TOT","MLN_USD","A","2010",12064026.4559,
"EA19","GDP","TOT","MLN_USD","A","2011",12557684.1046,
"EA19","GDP","TOT","MLN_USD","A","2012",12708967.7526,
"EA19","GDP","TOT","MLN_USD","A","2013",13150762.4839,
"EA19","GDP","TOT","MLN_USD","A","2014",13549852.9095,
"EA19","GDP","TOT","MLN_USD","A","2015",14017848.0485,
"EA19","GDP","TOT","MLN_USD","A","2016",14374604.5372,
"EA19","GDP","TOT","USD_CAP","A","1995",20444.751598,
"EA19","GDP","TOT","USD_CAP","A","1996",21109.442899,
"EA19","GDP","TOT","USD_CAP","A","1997",21969.002815,
"EA19","GDP","TOT","USD_CAP","A","1998",23002.075007,
"EA19","GDP","TOT","USD_CAP","A","1999",23927.527826,
"EA19","GDP","TOT","USD_CAP","A","2000",25404.526467,
"EA19","GDP","TOT","USD_CAP","A","2001",26672.502577,
"EA19","GDP","TOT","USD_CAP","A","2002",27660.082174,
"EA19","GDP","TOT","USD_CAP","A","2003",28079.701068,
"EA19","GDP","TOT","USD_CAP","A","2004",29218.547311,
"EA19","GDP","TOT","USD_CAP","A","2005",30238.048878,
"EA19","GDP","TOT","USD_CAP","A","2006",32679.588653,
"EA19","GDP","TOT","USD_CAP","A","2007",34546.713512,
"EA19","GDP","TOT","USD_CAP","A","2008",35889.976346,
"EA19","GDP","TOT","USD_CAP","A","2009",35025.787085,
"EA19","GDP","TOT","USD_CAP","A","2010",36023.413617,
"EA19","GDP","TOT","USD_CAP","A","2011",37404.968875,
"EA19","GDP","TOT","USD_CAP","A","2012",37759.046041,
"EA19","GDP","TOT","USD_CAP","A","2013",38988.572194,
"EA19","GDP","TOT","USD_CAP","A","2014",40084.092184,
"EA19","GDP","TOT","USD_CAP","A","2015",41344.53724,
"EA19","GDP","TOT","USD_CAP","A","2016",42242.04106,
"ARG","GDP","TOT","MLN_USD","A","2004",482221.8635,
"ARG","GDP","TOT","MLN_USD","A","2005",539887.0926,
"ARG","GDP","TOT","MLN_USD","A","2006",601600.2283,
"ARG","GDP","TOT","MLN_USD","A","2007",672903.3564,
"ARG","GDP","TOT","MLN_USD","A","2008",714509.6899,
"ARG","GDP","TOT","MLN_USD","A","2009",676384.4276,
"ARG","GDP","TOT","MLN_USD","A","2010",754984.5189,
"ARG","GDP","TOT","MLN_USD","A","2011",817645.0672,
"ARG","GDP","TOT","MLN_USD","A","2012",824348.0775,
"ARG","GDP","TOT","MLN_USD","A","2013",858100.5864,
"ARG","GDP","TOT","MLN_USD","A","2014",848922.2145,
"ARG","GDP","TOT","MLN_USD","A","2015",886434.6531,
"ARG","GDP","TOT","MLN_USD","A","2016",873412.7604,
"ARG","GDP","TOT","USD_CAP","A","2004",12587.756952,
"ARG","GDP","TOT","USD_CAP","A","2005",13969.377187,
"ARG","GDP","TOT","USD_CAP","A","2006",15430.038506,
"ARG","GDP","TOT","USD_CAP","A","2007",17108.55338,
"ARG","GDP","TOT","USD_CAP","A","2008",18008.566615,
"ARG","GDP","TOT","USD_CAP","A","2009",16899.639904,
"ARG","GDP","TOT","USD_CAP","A","2010",18699.677488,
"ARG","GDP","TOT","USD_CAP","A","2011",20075.403025,
"ARG","GDP","TOT","USD_CAP","A","2012",20063.525783,
"ARG","GDP","TOT","USD_CAP","A","2013",20703.962881,
"ARG","GDP","TOT","USD_CAP","A","2014",20307.637819,
"ARG","GDP","TOT","USD_CAP","A","2015",20982.092377,
"ARG","GDP","TOT","USD_CAP","A","2016",20451.757609,"E"
"CRI","GDP","TOT","MLN_USD","A","1991",15477.353,
"CRI","GDP","TOT","MLN_USD","A","1992",17172.7483,
"CRI","GDP","TOT","MLN_USD","A","1993",18785.5121,
"CRI","GDP","TOT","MLN_USD","A","1994",20065.2056,
"CRI","GDP","TOT","MLN_USD","A","1995",21157.8564,
"CRI","GDP","TOT","MLN_USD","A","1996",21709.1309,
"CRI","GDP","TOT","MLN_USD","A","1997",23250.8131,
"CRI","GDP","TOT","MLN_USD","A","1998",25144.5837,
"CRI","GDP","TOT","MLN_USD","A","1999",25711.4803,
"CRI","GDP","TOT","MLN_USD","A","2000",27926.8262,
"CRI","GDP","TOT","MLN_USD","A","2001",29875.6152,
"CRI","GDP","TOT","MLN_USD","A","2002",31527.5471,
"CRI","GDP","TOT","MLN_USD","A","2003",34278.4333,
"CRI","GDP","TOT","MLN_USD","A","2004",37274.1619,
"CRI","GDP","TOT","MLN_USD","A","2005",40858.474,
"CRI","GDP","TOT","MLN_USD","A","2006",45991.0351,
"CRI","GDP","TOT","MLN_USD","A","2007",51609.0067,
"CRI","GDP","TOT","MLN_USD","A","2008",54588.0558,
"CRI","GDP","TOT","MLN_USD","A","2009",55196.0702,
"CRI","GDP","TOT","MLN_USD","A","2010",57881.8181,
"CRI","GDP","TOT","MLN_USD","A","2011",61633.6108,
"CRI","GDP","TOT","MLN_USD","A","2012",66078.0063,
"CRI","GDP","TOT","MLN_USD","A","2013",68410.0889,
"CRI","GDP","TOT","MLN_USD","A","2014",72819.7812,
"CRI","GDP","TOT","MLN_USD","A","2015",79312.9204,
"CRI","GDP","TOT","USD_CAP","A","1991",4993.759306,
"CRI","GDP","TOT","USD_CAP","A","1992",5419.643785,
"CRI","GDP","TOT","USD_CAP","A","1993",5800.51292,
"CRI","GDP","TOT","USD_CAP","A","1994",6018.865283,
"CRI","GDP","TOT","USD_CAP","A","1995",6167.223412,
"CRI","GDP","TOT","USD_CAP","A","1996",6171.174614,
"CRI","GDP","TOT","USD_CAP","A","1997",6441.02173,
"CRI","GDP","TOT","USD_CAP","A","1998",6800.753871,
"CRI","GDP","TOT","USD_CAP","A","1999",6789.276864,
"CRI","GDP","TOT","USD_CAP","A","2000",7216.547449,
"CRI","GDP","TOT","USD_CAP","A","2001",7557.626558,
"CRI","GDP","TOT","USD_CAP","A","2002",7836.003068,
"CRI","GDP","TOT","USD_CAP","A","2003",8397.701087,
"CRI","GDP","TOT","USD_CAP","A","2004",8986.764839,
"CRI","GDP","TOT","USD_CAP","A","2005",9695.331681,
"CRI","GDP","TOT","USD_CAP","A","2006",10743.144202,
"CRI","GDP","TOT","USD_CAP","A","2007",11889.739321,
"CRI","GDP","TOT","USD_CAP","A","2008",12398.556779,
"CRI","GDP","TOT","USD_CAP","A","2009",12347.749497,
"CRI","GDP","TOT","USD_CAP","A","2010",12730.584631,"B"
"CRI","GDP","TOT","USD_CAP","A","2011",13428.858079,
"CRI","GDP","TOT","USD_CAP","A","2012",14208.744157,
"CRI","GDP","TOT","USD_CAP","A","2013",14523.343457,
"CRI","GDP","TOT","USD_CAP","A","2014",15264.095898,
"CRI","GDP","TOT","USD_CAP","A","2015",16422.070896,
"BGR","GDP","TOT","MLN_USD","A","1995",49358.7494,
"BGR","GDP","TOT","MLN_USD","A","1996",47039.419,
"BGR","GDP","TOT","MLN_USD","A","1997",47251.5314,
"BGR","GDP","TOT","MLN_USD","A","1998",49599.9413,
"BGR","GDP","TOT","MLN_USD","A","1999",47222.9358,
"BGR","GDP","TOT","MLN_USD","A","2000",52068.2089,
"BGR","GDP","TOT","MLN_USD","A","2001",55461.6302,
"BGR","GDP","TOT","MLN_USD","A","2002",60553.3666,
"BGR","GDP","TOT","MLN_USD","A","2003",64866.8562,
"BGR","GDP","TOT","MLN_USD","A","2004",70449.2446,
"BGR","GDP","TOT","MLN_USD","A","2005",78207.8165,
"BGR","GDP","TOT","MLN_USD","A","2006",86043.8469,
"BGR","GDP","TOT","MLN_USD","A","2007",96548.4759,
"BGR","GDP","TOT","MLN_USD","A","2008",107360.1285,
"BGR","GDP","TOT","MLN_USD","A","2009",105418.3198,
"BGR","GDP","TOT","MLN_USD","A","2010",110660.3253,
"BGR","GDP","TOT","MLN_USD","A","2011",115193.2699,
"BGR","GDP","TOT","MLN_USD","A","2012",118415.8908,
"BGR","GDP","TOT","MLN_USD","A","2013",120831.5742,
"BGR","GDP","TOT","MLN_USD","A","2014",125629.3466,
"BGR","GDP","TOT","MLN_USD","A","2015",130883.8366,
"BGR","GDP","TOT","MLN_USD","A","2016",136353.402,"P"
"BGR","GDP","TOT","USD_CAP","A","1995",5871.800622,
"BGR","GDP","TOT","USD_CAP","A","1996",5624.823359,
"BGR","GDP","TOT","USD_CAP","A","1997",5684.69019,
"BGR","GDP","TOT","USD_CAP","A","1998",6007.17292,
"BGR","GDP","TOT","USD_CAP","A","1999",5751.442985,
"BGR","GDP","TOT","USD_CAP","A","2000",6372.963618,
"BGR","GDP","TOT","USD_CAP","A","2001",6924.790468,
"BGR","GDP","TOT","USD_CAP","A","2002",7726.441573,
"BGR","GDP","TOT","USD_CAP","A","2003",8342.653139,
"BGR","GDP","TOT","USD_CAP","A","2004",9129.26301,
"BGR","GDP","TOT","USD_CAP","A","2005",10211.268109,
"BGR","GDP","TOT","USD_CAP","A","2006",11320.03655,
"BGR","GDP","TOT","USD_CAP","A","2007",12795.778781,
"BGR","GDP","TOT","USD_CAP","A","2008",14328.896148,
"BGR","GDP","TOT","USD_CAP","A","2009",14160.672574,
"BGR","GDP","TOT","USD_CAP","A","2010",14962.996959,
"BGR","GDP","TOT","USD_CAP","A","2011",15676.11978,
"BGR","GDP","TOT","USD_CAP","A","2012",16208.281704,
"BGR","GDP","TOT","USD_CAP","A","2013",16631.749703,
"BGR","GDP","TOT","USD_CAP","A","2014",17390.701106,"P"
"BGR","GDP","TOT","USD_CAP","A","2015",18184.642428,"P"
"BGR","GDP","TOT","USD_CAP","A","2016",19057.779758,"P"
"HRV","GDP","TOT","MLN_USD","A","1995",36708.0229,
"HRV","GDP","TOT","MLN_USD","A","1996",39526.9137,
"HRV","GDP","TOT","MLN_USD","A","1997",42828.6325,
"HRV","GDP","TOT","MLN_USD","A","1998",44241.4866,
"HRV","GDP","TOT","MLN_USD","A","1999",44395.4766,
"HRV","GDP","TOT","MLN_USD","A","2000",47564.6902,
"HRV","GDP","TOT","MLN_USD","A","2001",50285.4195,
